timestamp,T1_suction,P1_suction,T2_discharge,P2_discharge,T_ambient,leak_status
02-10-2025 05:40,11.62,5.46,83.93,21.59,38.95,0
02-10-2025 05:45,11.17,5.4,83.55,21.56,38.84,0
02-10-2025 05:50,10.82,5.43,82.43,21.13,37.46,0
02-10-2025 05:55,11.81,5.46,82.04,21.22,37.49,0
02-10-2025 06:00,11.53,5.42,81.29,21.1,37.49,0
02-10-2025 06:05,11.45,5.7,84.13,21.61,38.66,0
02-10-2025 06:10,11.68,5.34,83.2,21.55,38.32,0
02-10-2025 06:15,12.1,5.35,82.83,21.75,38.72,0
02-10-2025 06:20,11.31,5.36,85.06,21.42,38.24,0
02-10-2025 06:25,11.99,5.5,83.32,21.32,38.73,0
02-10-2025 06:30,10.91,5.42,84.04,21.61,38.72,0
02-10-2025 06:35,11.62,5.4,82.4,21.2,38.05,0
02-10-2025 06:40,11.08,5.33,83.41,21.16,37.82,0
02-10-2025 06:45,11.25,5.4,83.38,20.98,37.83,0
02-10-2025 06:50,11.58,5.34,83.02,21.34,38.23,0
02-10-2025 06:55,11.38,5.54,83.21,21.45,37.71,0
02-10-2025 07:00,11.02,5.41,82.24,21.08,37.5,0
02-10-2025 07:05,11.58,5.28,82.93,21.17,37.85,0
02-10-2025 07:10,11.69,5.4,82.68,20.91,37.6,0
02-10-2025 07:15,11.56,5.31,83.32,21.12,37.39,0
02-10-2025 07:20,11.57,5.37,82.28,20.93,37.27,0
02-10-2025 07:25,11.96,5.28,82.87,21.39,38.52,0
02-10-2025 07:30,11.03,5.45,82.25,21,36.97,0
02-10-2025 07:35,11.69,5.44,82.38,21.69,38.5,0
02-10-2025 07:40,11.51,5.42,81.45,21.07,37.34,0
02-10-2025 07:45,11.22,5.35,83.12,21.16,37.7,0
02-10-2025 07:50,11.87,5.33,82.82,20.96,37.18,0
02-10-2025 07:55,11.28,5.4,82.79,21.47,38.05,0
02-10-2025 08:00,11.34,5.32,82,21.27,37.59,0
02-10-2025 08:05,11.57,5.4,82.56,20.99,37.72,0
02-10-2025 08:10,10.84,5.38,80.19,20.52,36.19,0
02-10-2025 08:15,10.89,5.4,83.03,21.07,37.36,0
02-10-2025 08:20,11.89,5.39,81.8,20.81,37.1,0
02-10-2025 08:25,11.67,5.61,83.23,21.15,37.7,0
02-10-2025 08:30,11.13,5.41,82.28,21.25,37.62,0
02-10-2025 08:35,11.95,5.38,83.53,20.97,37.17,0
02-10-2025 08:40,11.54,5.39,82.43,21.17,37.05,0
02-10-2025 08:45,11.62,5.29,82.1,21.17,36.83,0
02-10-2025 08:50,10.88,5.37,81.97,20.82,37.12,0
02-10-2025 08:55,11.58,5.28,83.47,20.41,36.81,0
02-10-2025 09:00,10.84,5.27,81.89,21.05,37.03,0
02-10-2025 09:05,10.72,5.38,80.5,20.67,36.13,0
02-10-2025 09:10,11.51,5.45,81.81,21.08,37.31,0
02-10-2025 09:15,10.97,5.3,80.07,20.76,36.25,0
02-10-2025 09:20,10.84,5.3,82.17,20.82,36.5,0
02-10-2025 09:25,11.33,5.33,79.58,20.77,36.37,0
02-10-2025 09:30,10.77,5.41,82.24,20.79,36.27,0
02-10-2025 09:35,10.73,5.33,79.41,20.58,35.94,0
02-10-2025 09:40,11.32,5.26,81.84,20.23,35.96,0
02-10-2025 09:45,10.95,5.3,81.35,20.61,36.08,0
02-10-2025 09:50,10.89,5.41,81.09,20.62,36.3,0
02-10-2025 09:55,10.72,5.29,80.37,20.56,35.46,0
02-10-2025 10:00,10.61,5.16,80.24,20.23,35.25,0
02-10-2025 10:05,10.65,5.32,79.01,20.3,35.09,0
02-10-2025 10:10,11.22,5.22,80.56,20.42,35.73,0
02-10-2025 10:15,10.59,5.16,80.27,20.17,35.09,0
02-10-2025 10:20,10.91,5.29,80.59,20.47,35.26,0
02-10-2025 10:25,10.99,5.26,80.12,20.46,35.31,0
02-10-2025 10:30,10.85,5.33,78.86,19.98,34.62,0
02-10-2025 10:35,11.36,5.26,78.68,20.2,34.81,0
02-10-2025 10:40,10.36,5.26,79.93,20.25,34.37,0
02-10-2025 10:45,11.1,5.25,79.29,20.19,35.14,0
02-10-2025 10:50,10.16,5.14,76.97,19.49,33.42,0
02-10-2025 10:55,10.42,5.22,77.8,19.78,33.64,0
02-10-2025 11:00,10.55,5.23,77.54,19.99,34.12,0
02-10-2025 11:05,11,5.28,80.19,19.86,34.29,0
02-10-2025 11:10,10.28,5.21,77.24,19.77,33.57,0
02-10-2025 11:15,10.18,5.33,79.98,19.93,34.25,0
02-10-2025 11:20,10.45,5.26,78.15,19.54,33.29,0
02-10-2025 11:25,10.89,5.27,77.8,19.55,33.39,0
02-10-2025 11:30,9.8,5.14,76.21,19.16,31.62,0
02-10-2025 11:35,10.83,5.14,77.81,19.77,33.83,0
02-10-2025 11:40,10.64,5.1,77.8,19.76,33.03,0
02-10-2025 11:45,10.79,5.23,77.36,19.92,33.02,0
02-10-2025 11:50,10.26,5.19,77.07,19.56,32.41,0
02-10-2025 11:55,10.21,5.06,76.72,19.46,32.53,0
02-10-2025 12:00,9.63,5.16,75.8,19,31.56,0
02-10-2025 12:05,9.77,5.27,76.58,18.98,31.49,0
02-10-2025 12:10,10.21,5.17,76.84,19.3,32.34,0
02-10-2025 12:15,9.99,5.11,75.89,19.66,31.76,0
02-10-2025 12:20,10.32,5.27,76.98,19.19,31.85,0
02-10-2025 12:25,9.34,5.11,76.51,18.97,31.31,0
02-10-2025 12:30,10.4,5.03,76.53,19.09,32.26,0
02-10-2025 12:35,9.33,5.24,77.28,19.3,31.47,0
02-10-2025 12:40,10.71,5.23,77.18,19.31,31.61,0
02-10-2025 12:45,9.36,5.16,75.74,19.03,30.96,0
02-10-2025 12:50,9.86,5.06,74.69,18.98,31.12,0
02-10-2025 12:55,10.17,5.21,75.82,19.1,30.93,0
02-10-2025 13:00,9.68,5.11,76.38,18.92,31.25,0
02-10-2025 13:05,9.78,5.13,75.46,18.86,30.23,0
02-10-2025 13:10,9.26,4.98,73.95,18.39,29.28,0
02-10-2025 13:15,9.28,4.91,74.65,18.27,29.25,0
02-10-2025 13:20,9.76,5.07,76.29,19.15,31.15,0
02-10-2025 13:25,9.3,4.98,72.3,18.44,29.49,0
02-10-2025 13:30,8.97,5.03,74.48,18.73,29.96,0
02-10-2025 13:35,8.67,4.96,72.9,17.92,28.8,0
02-10-2025 13:40,8.79,5,74.72,18.39,29.45,0
02-10-2025 13:45,9.23,4.95,73.14,18.54,29.77,0
02-10-2025 13:50,9.46,5.05,72.65,18.36,30.01,0
02-10-2025 13:55,9.42,4.96,74.28,18.66,29.67,0
02-10-2025 14:00,9.16,5,72.58,18.27,29.02,0
02-10-2025 14:05,9.44,5.17,73.14,18.32,28.9,0
02-10-2025 14:10,9.24,4.94,72.17,18.08,28.34,0
02-10-2025 14:15,8.84,5.12,74.32,18.69,29.94,0
02-10-2025 14:20,8.59,5.13,72.4,18.07,28.24,0
02-10-2025 14:25,9.36,4.99,71.21,17.81,28.17,0
02-10-2025 14:30,8.9,4.94,72.88,17.8,27.89,0
02-10-2025 14:35,8.93,4.96,72.4,17.93,27.95,0
02-10-2025 14:40,9.22,5.01,72.61,17.92,28.08,0
02-10-2025 14:45,8.91,5.02,72.71,17.93,27.76,0
02-10-2025 14:50,9.09,5.03,71.92,18.14,28.74,0
02-10-2025 14:55,9.29,4.81,71.09,17.91,28.19,0
02-10-2025 15:00,9.06,4.92,72.48,17.9,27.44,0
02-10-2025 15:05,9.31,4.97,71.41,17.97,27.85,0
02-10-2025 15:10,9.14,4.85,71.66,17.34,26.86,0
02-10-2025 15:15,9.41,4.98,71.56,17.68,27.22,0
02-10-2025 15:20,8.48,5.05,71.67,17.23,26.38,0
02-10-2025 15:25,8.27,4.82,71.84,17.66,26.84,0
02-10-2025 15:30,8.5,5,69.47,17.55,26.41,0
02-10-2025 15:35,8.59,5.06,69.78,17.28,26.13,0
02-10-2025 15:40,8.19,4.88,69.78,17.35,26.27,0
02-10-2025 15:45,8.7,4.82,72.31,17.6,27.21,0
02-10-2025 15:50,9.4,4.89,70.64,17.03,26.22,0
02-10-2025 15:55,8.42,5.01,68.61,17.05,26.4,0
02-10-2025 16:00,8.81,4.82,69.94,17.42,26.42,0
02-10-2025 16:05,8.09,5.06,68.34,16.82,25.39,0
02-10-2025 16:10,8.52,4.86,69.48,17.28,25.92,0
02-10-2025 16:15,8.13,4.78,70.23,17.35,26.25,0
02-10-2025 16:20,8.41,4.88,69.86,17.05,25.49,0
02-10-2025 16:25,8.63,4.83,70.22,17.04,25.86,0
02-10-2025 16:30,8.85,5.01,70.44,17.18,25.67,0
02-10-2025 16:35,8.37,4.88,68.62,17.22,26.09,0
02-10-2025 16:40,8.16,4.83,70.5,17,25.94,0
02-10-2025 16:45,8.31,4.9,69.75,16.98,25.56,0
02-10-2025 16:50,8.03,4.82,68.79,17.07,24.65,0
02-10-2025 16:55,8.23,4.8,68.61,16.87,25.07,0
02-10-2025 17:00,8.54,4.81,68.89,17.26,25.91,0
02-10-2025 17:05,8.36,4.96,70.28,17.63,26.63,0
02-10-2025 17:10,8.22,4.91,69.97,17.25,26.01,0
02-10-2025 17:15,8.52,4.78,68.92,17,25.45,0
02-10-2025 17:20,7.49,4.78,68.63,16.82,24.55,0
02-10-2025 17:25,8.43,4.75,68.82,17.12,25.39,0
02-10-2025 17:30,8.73,4.86,69.65,17.01,25.87,0
02-10-2025 17:35,8.2,4.85,70.05,16.79,25.23,0
02-10-2025 17:40,8.28,4.9,70.01,16.91,25.15,0
02-10-2025 17:45,8.34,4.89,69.25,16.89,24.84,0
02-10-2025 17:50,8.55,4.79,68.99,16.88,25.5,0
02-10-2025 17:55,8.13,4.86,70.86,16.95,25.12,0
02-10-2025 18:00,8.54,4.97,69.29,16.89,25.45,0
02-10-2025 18:05,8.48,4.8,70.65,17.01,25.55,0
02-10-2025 18:10,8.18,4.66,69.52,16.48,24.51,0
02-10-2025 18:15,8.48,5.01,67.38,16.68,24.6,0
02-10-2025 18:20,8.52,4.85,68.57,16.87,25.41,0
02-10-2025 18:25,8.54,4.88,69.59,16.86,24.89,0
02-10-2025 18:30,7.87,4.86,66.85,16.82,24.57,0
02-10-2025 18:35,7.91,4.78,68.57,16.57,24.66,0
02-10-2025 18:40,7.99,4.85,67.96,16.76,24.99,0
02-10-2025 18:45,8.61,4.94,69.51,16.78,25.01,0
02-10-2025 18:50,7.82,4.95,70.34,17.2,26.08,0
02-10-2025 18:55,8.19,4.8,70.44,17.3,25.21,0
02-10-2025 19:00,7.62,4.89,68.45,16.5,24,0
02-10-2025 19:05,8.76,4.94,67.93,16.84,25.54,0
02-10-2025 19:10,7.83,4.96,69.57,17.04,25.46,0
02-10-2025 19:15,8.72,4.69,67.71,17.09,25.56,0
02-10-2025 19:20,8.34,5.04,69.05,17.18,25.56,0
02-10-2025 19:25,8.32,4.75,70.55,16.86,25.34,0
02-10-2025 19:30,8.25,4.75,68.59,16.73,24.73,0
02-10-2025 19:35,8.29,4.8,69.31,16.98,25.15,0
02-10-2025 19:40,8.36,4.89,69.88,16.95,25.56,0
02-10-2025 19:45,7.49,4.82,67.98,16.74,24.31,0
02-10-2025 19:50,8.76,4.78,69,17.14,25.18,0
02-10-2025 19:55,8.4,4.81,68.93,17.05,25.58,0
02-10-2025 20:00,7.98,4.85,70.11,16.96,25.82,0
02-10-2025 20:05,8.79,4.79,70.51,16.9,26.21,0
02-10-2025 20:10,8.09,4.84,68.08,17,24.93,0
02-10-2025 20:15,8.12,4.9,69.79,16.88,25.13,0
02-10-2025 20:20,8.78,4.8,71.26,17.47,26.38,0
02-10-2025 20:25,8.45,5.04,69.08,16.9,25.78,0
02-10-2025 20:30,8.51,4.87,69.64,17.21,25.57,0
02-10-2025 20:35,8.68,4.74,69.54,17.25,25.83,0
02-10-2025 20:40,8.08,4.9,70.81,17.12,26.09,0
02-10-2025 20:45,8.71,4.9,70.55,17.05,25.38,0
02-10-2025 20:50,8.93,4.85,68.85,17.2,25.8,0
02-10-2025 20:55,8.21,4.88,71.86,17.39,26.58,0
02-10-2025 21:00,8.76,5.02,71.4,17.42,26.53,0
02-10-2025 21:05,8.6,4.83,70.11,17.32,25.57,0
02-10-2025 21:10,8.53,4.93,69.47,17.59,26.53,0
02-10-2025 21:15,8.15,5.01,71.47,17.49,26.45,0
02-10-2025 21:20,9.34,4.95,72.36,17.65,27.46,0
02-10-2025 21:25,8.5,4.93,71.38,17.37,26.72,0
02-10-2025 21:30,8.79,5.05,69.85,17.45,26.89,0
02-10-2025 21:35,8.79,5.02,71.55,17.43,27,0
02-10-2025 21:40,8.83,4.92,70.34,17.66,27.19,0
02-10-2025 21:45,9.18,5.06,71.25,18.17,28.04,0
02-10-2025 21:50,8.53,4.84,71.15,17.61,27.7,0
02-10-2025 21:55,8.92,4.88,72.18,17.82,27.91,0
02-10-2025 22:00,8.9,5.02,72.67,18,27.66,0
02-10-2025 22:05,9.18,4.92,72.23,17.62,27.77,0
02-10-2025 22:10,8.8,4.8,71.79,17.91,27.31,0
02-10-2025 22:15,8.72,4.98,72.76,17.79,27.93,0
02-10-2025 22:20,9.36,5.16,73.33,17.9,29.06,0
02-10-2025 22:25,8.83,4.96,73.39,18.32,29.3,0
02-10-2025 22:30,8.68,4.86,73.4,17.87,27.99,0
02-10-2025 22:35,9.11,5.13,74.06,18.17,29.13,0
02-10-2025 22:40,8.64,5.08,74.27,18.17,28.85,0
02-10-2025 22:45,8.77,4.85,72.68,17.6,27.73,0
02-10-2025 22:50,8.82,4.98,71.83,17.74,28.03,0
02-10-2025 22:55,9.57,4.99,72.09,17.81,28.95,0
02-10-2025 23:00,9.29,5,73.82,18.14,29.43,0
02-10-2025 23:05,9.26,5.08,75.34,18.46,29.57,0
02-10-2025 23:10,9.17,4.98,72.58,18.1,29.06,0
02-10-2025 23:15,9.61,5.01,72.77,18.01,29.2,0
02-10-2025 23:20,9.2,4.93,72.59,18.24,29.31,0
02-10-2025 23:25,9.54,5,74.34,18.22,29.72,0
02-10-2025 23:30,9.6,5.04,73.78,18.34,29.46,0
02-10-2025 23:35,9.61,5.03,74.28,18.27,29.73,0
02-10-2025 23:40,9.43,5.01,73.43,18.42,29.27,0
02-10-2025 23:45,9.16,5.18,72.49,18.79,29.93,0
02-10-2025 23:50,9.05,4.92,73.32,18.63,29.73,0
02-10-2025 23:55,9.68,5.01,74.96,18.49,30.31,0
03-10-2025 00:00,9.69,5.08,76.22,18.84,31.35,0
03-10-2025 00:05,9.84,5.17,74.98,18.61,30.17,0
03-10-2025 00:10,9.8,5.11,76.38,19.14,31.17,0
03-10-2025 00:15,9.84,5.11,76.27,18.77,30.97,0
03-10-2025 00:20,10.11,5.09,76.44,18.94,31.2,0
03-10-2025 00:25,9.73,5,74.36,18.93,30.53,0
03-10-2025 00:30,9.66,5.06,75.79,19.07,31.02,0
03-10-2025 00:35,9.99,5.16,75.77,18.87,31.84,0
03-10-2025 00:40,9.75,5.06,75.75,19.02,30.93,0
03-10-2025 00:45,10.05,5.02,76.06,19.14,31.49,0
03-10-2025 00:50,9.76,5.13,76.72,19.03,32.6,0
03-10-2025 00:55,10.16,5.2,76.08,19.7,32.73,0
03-10-2025 01:00,10.3,5.16,77.92,19.3,31.78,0
03-10-2025 01:05,10.13,5.17,75.81,19.54,32.52,0
03-10-2025 01:10,9.99,5.21,78.22,19.5,33.05,0
03-10-2025 01:15,10.21,5.1,77.36,19.59,32.71,0
03-10-2025 01:20,9.93,5.15,77.74,19.64,33.73,0
03-10-2025 01:25,10.27,5.18,75.43,19.18,32.16,0
03-10-2025 01:30,10.01,5.21,77.15,19.45,32.99,0
03-10-2025 01:35,9.82,5.13,77.66,19.71,32.83,0
03-10-2025 01:40,10.51,5.21,79.05,19.41,33.27,0
03-10-2025 01:45,10.36,5.14,79.57,19.97,33.49,0
03-10-2025 01:50,10.37,5.03,77.44,19.72,33.83,0
03-10-2025 01:55,10.43,5.18,77.05,19.68,33.38,0
03-10-2025 02:00,10.61,5.14,78.82,20.17,34.08,0
03-10-2025 02:05,10.24,5.03,78.83,20.03,33.58,0
03-10-2025 02:10,9.71,5.16,77.72,19.81,33.7,0
03-10-2025 02:15,11.06,5.14,78.79,20.09,35.27,0
03-10-2025 02:20,10.92,5.32,79.95,19.99,34.18,0
03-10-2025 02:25,10.43,5.21,79.79,19.94,33.96,0
03-10-2025 02:30,10.75,5.25,80.31,20.55,35.29,0
03-10-2025 02:35,10.29,5.22,80.61,20.27,35.38,0
03-10-2025 02:40,10.58,5.13,77.55,19.95,34.12,0
03-10-2025 02:45,10.6,5.34,79.89,20.49,35.29,0
03-10-2025 02:50,10.54,5.35,80.02,20.28,35.44,0
03-10-2025 02:55,11.24,5.22,79.49,20.58,35.63,0
03-10-2025 03:00,10.82,5.33,79.42,20.69,35.47,0
03-10-2025 03:05,11.15,5.33,79.45,20.2,35.56,0
03-10-2025 03:10,11.02,5.25,81.29,20.61,36.15,0
03-10-2025 03:15,11.51,5.2,82.09,20.78,36.37,0
03-10-2025 03:20,10.7,5.4,81.46,20.97,36.08,0
03-10-2025 03:25,11.42,5.3,81.84,20.73,37,0
03-10-2025 03:30,11.34,5.34,81.09,20.73,36.33,0
03-10-2025 03:35,10.74,5.18,80.15,20.32,35.46,0
03-10-2025 03:40,11.16,5.29,82.32,21.03,37.43,0
03-10-2025 03:45,11.24,5.24,80,20.58,35.14,0
03-10-2025 03:50,11.44,5.26,81.73,20.85,36.88,0
03-10-2025 03:55,10.87,5.41,80.53,20.59,36.57,0
03-10-2025 04:00,11.14,5.26,81.91,20.8,36.68,0
03-10-2025 04:05,10.89,5.36,82.81,20.8,36.62,0
03-10-2025 04:10,11.24,5.37,82.38,20.42,37.07,0
03-10-2025 04:15,11.54,5.31,81.9,21.01,36.63,0
03-10-2025 04:20,11.58,5.43,83.07,21.47,38.02,0
03-10-2025 04:25,11.64,5.32,82.5,21.06,37.43,0
03-10-2025 04:30,11.47,5.31,82.34,21.13,37.45,0
03-10-2025 04:35,10.94,5.4,80.16,20.94,36.36,0
03-10-2025 04:40,11.69,5.44,83.73,21.23,38.04,0
03-10-2025 04:45,11.42,5.44,83.63,20.95,37.11,0
03-10-2025 04:50,10.97,5.3,82.56,20.67,37.26,0
03-10-2025 04:55,11.8,5.5,81.91,21.4,37.53,0
03-10-2025 05:00,10.62,5.45,81.55,20.83,36.9,0
03-10-2025 05:05,11.37,5.49,81.71,21.06,37.58,0
03-10-2025 05:10,11.07,5.5,82.46,21.32,37.6,0
03-10-2025 05:15,11.4,5.33,82.52,21.06,37.72,0
03-10-2025 05:20,11.38,5.38,83.08,21.17,38.26,0
03-10-2025 05:25,11.7,5.47,83.63,21.5,38.6,0
03-10-2025 05:30,11.15,5.48,82.84,21.44,37.89,0
03-10-2025 05:35,11.76,5.44,83.78,21.51,38.52,0
03-10-2025 05:40,11.55,5.14,80.95,21.32,37.5,0
03-10-2025 05:45,11.38,5.37,83.14,21.28,37.8,0
03-10-2025 05:50,11.43,5.43,83.65,21.25,38.18,0
03-10-2025 05:55,11.4,5.42,81.79,20.96,37.35,0
03-10-2025 06:00,10.89,5.52,83.1,21.38,37.95,0
03-10-2025 06:05,11.58,5.58,83.95,21.28,38.07,0
03-10-2025 06:10,10.96,5.47,83.23,21.47,37.74,0
03-10-2025 06:15,11.34,5.37,81.43,21.42,37.43,0
03-10-2025 06:20,11.37,5.43,82.03,21.08,37.77,0
03-10-2025 06:25,11.35,5.42,81.98,21.07,37.81,0
03-10-2025 06:30,12.13,5.41,82.24,21.33,38.08,0
03-10-2025 06:35,11.07,5.46,83.2,21.15,37.87,0
03-10-2025 06:40,11.9,5.56,84.03,21.61,38.66,0
03-10-2025 06:45,11.4,5.44,82.8,21.35,37.53,0
03-10-2025 06:50,11.59,5.3,81.9,21.08,37.27,0
03-10-2025 06:55,11.59,5.35,83.35,21.42,38.38,0
03-10-2025 07:00,11.19,5.49,82.53,21.1,37.41,0
03-10-2025 07:05,11.56,5.31,82.37,21.43,37.74,0
03-10-2025 07:10,12.03,5.45,83.18,21.29,38.27,0
03-10-2025 07:15,11.53,5.33,82.96,21.41,38.2,0
03-10-2025 07:20,11.82,5.42,81.05,21.17,36.88,0
03-10-2025 07:25,10.97,5.45,84.01,21.41,38.53,0
03-10-2025 07:30,11.23,5.39,81.99,21.23,37.51,0
03-10-2025 07:35,11.96,5.41,84.53,21.42,38.2,0
03-10-2025 07:40,10.93,5.32,81.83,21.22,37.2,0
03-10-2025 07:45,11.44,5.5,82.12,21.09,37.69,0
03-10-2025 07:50,11.95,5.34,82.29,21.15,37.42,0
03-10-2025 07:55,11.19,5.45,81.35,20.84,36.79,0
03-10-2025 08:00,11.86,5.38,81.43,21.19,37.68,0
03-10-2025 08:05,11.08,5.33,81.79,20.74,36.48,0
03-10-2025 08:10,11.42,5.4,82.06,21.14,37.17,0
03-10-2025 08:15,11.25,5.4,81.73,21.15,37.44,0
03-10-2025 08:20,11.46,5.25,80.64,20.79,37.36,0
03-10-2025 08:25,10.98,5.36,82.26,21.04,37.31,0
03-10-2025 08:30,11.53,5.28,82.11,21.07,37.32,0
03-10-2025 08:35,11.42,5.41,82.7,21.29,38.07,0
03-10-2025 08:40,11.94,5.32,80.15,20.78,36.6,0
03-10-2025 08:45,11.94,5.47,84.34,21.09,37.34,0
03-10-2025 08:50,11.61,5.36,82.69,20.93,37.55,0
03-10-2025 08:55,11.19,5.4,81.37,20.92,36.4,0
03-10-2025 09:00,11.16,5.56,81.61,21.16,37.06,0
03-10-2025 09:05,11.8,5.4,81.7,20.88,36.69,0
03-10-2025 09:10,11.07,5.36,80.66,20.83,36.18,0
03-10-2025 09:15,10.77,5.39,80.83,20.64,35.7,0
03-10-2025 09:20,10.8,5.25,80.54,20.31,35.72,0
03-10-2025 09:25,11.33,5.31,81.55,20.6,36.12,0
03-10-2025 09:30,10.16,5.38,79.18,20.76,36.4,0
03-10-2025 09:35,10.52,5.34,80.49,20.64,36.04,0
03-10-2025 09:40,10.72,5.41,79.79,20.65,36.2,0
03-10-2025 09:45,11.21,5.25,80.87,20.69,36.78,0
03-10-2025 09:50,10.66,5.36,79.65,20.67,35.87,0
03-10-2025 09:55,10.76,5.33,80.23,20.53,35.49,0
03-10-2025 10:00,11.04,5.35,80.12,20.35,35.25,0
03-10-2025 10:05,10.78,5.3,80.36,20.73,35.89,0
03-10-2025 10:10,11.09,5.31,78.54,20.22,34.91,0
03-10-2025 10:15,11.18,5.36,79.43,20.18,34.94,0
03-10-2025 10:20,10.58,5.31,79.46,20.06,34.41,0
03-10-2025 10:25,10.57,5.27,79.89,20,34.6,0
03-10-2025 10:30,10.3,5.2,80.41,20.08,34.44,0
03-10-2025 10:35,10.86,5.41,76.95,20.04,34.06,0
03-10-2025 10:40,10.57,5.35,78.65,20.42,34.54,0
03-10-2025 10:45,11.22,5.28,77.18,19.9,34.14,0
03-10-2025 10:50,10.02,5.12,78.7,20.05,34.03,0
03-10-2025 10:55,10.42,5.31,78.38,19.83,33.95,0
03-10-2025 11:00,10.56,5.34,79.13,20.34,34.67,0
03-10-2025 11:05,10.28,5.17,78.16,19.53,33.03,0
03-10-2025 11:10,10.21,5.21,77.99,19.72,33.53,0
03-10-2025 11:15,10.71,5.08,78.23,19.99,33.44,0
03-10-2025 11:20,9.69,5.26,77.12,19.85,33.35,0
03-10-2025 11:25,10.7,5.23,77.28,19.79,33.54,0
03-10-2025 11:30,10.15,5.12,76.89,19.46,32.87,0
03-10-2025 11:35,10.8,5.31,80.07,20.02,34.58,0
03-10-2025 11:40,10.95,5.26,78.94,19.81,33.38,0
03-10-2025 11:45,10.14,5.25,76.36,19.66,32.93,0
03-10-2025 11:50,10.73,5.24,77.11,19.84,33.21,0
03-10-2025 11:55,9.81,5.14,77.81,19.5,32.44,0
03-10-2025 12:00,10.25,5.22,76.58,19.36,32.49,0
03-10-2025 12:05,10.66,5.11,77.37,19.45,31.92,0
03-10-2025 12:10,10.22,5.03,76.37,19.61,31.97,0
03-10-2025 12:15,10.29,5.24,77.38,19.25,31.97,0
03-10-2025 12:20,10.32,5.16,75.45,19.18,31.3,0
03-10-2025 12:25,9.71,5.11,77.07,19.26,32.28,0
03-10-2025 12:30,10.23,5.17,74.81,18.72,31.67,0
03-10-2025 12:35,9.73,5.03,74.37,18.9,31.32,0
03-10-2025 12:40,9.82,4.95,75.56,18.67,31.08,0
03-10-2025 12:45,10.13,5.25,75.07,18.83,30.93,0
03-10-2025 12:50,9.58,5.12,75.6,18.83,30.28,0
03-10-2025 12:55,9.41,5.08,74.72,18.41,30.37,0
03-10-2025 13:00,9.4,5.04,76.41,18.99,31.22,0
03-10-2025 13:05,9.65,4.98,74.93,18.43,30.26,0
03-10-2025 13:10,9.82,5.11,75.99,18.63,30.81,0
03-10-2025 13:15,10.04,5.01,73.81,18.29,29.32,0
03-10-2025 13:20,9.36,5.15,73,18.57,29.94,0
03-10-2025 13:25,9.83,5.12,75.12,18.63,30.8,0
03-10-2025 13:30,9.83,5.12,75.28,18.67,30.72,0
03-10-2025 13:35,10.04,5.01,74.91,18.5,29.87,0
03-10-2025 13:40,9.9,4.97,74.73,18.68,30.59,0
03-10-2025 13:45,8.58,5.17,70.97,17.6,27.46,0
03-10-2025 13:50,9.56,4.97,73.16,18.31,29.65,0
03-10-2025 13:55,9.66,4.97,71.29,17.94,28.55,0
03-10-2025 14:00,9.68,5.05,72.83,18.38,29.5,0
03-10-2025 14:05,9.25,5.11,74.84,18.49,29.71,0
03-10-2025 14:10,8.85,4.94,71.23,17.86,28.45,0
03-10-2025 14:15,8.77,4.93,72.68,18.12,28.88,0
03-10-2025 14:20,9.75,4.88,73.15,18.26,28.93,0
03-10-2025 14:25,8.59,5.05,71.82,17.87,28.04,0
03-10-2025 14:30,8.99,4.97,72.38,18.16,27.97,0
03-10-2025 14:35,9.36,4.94,72.86,18.34,29.05,0
03-10-2025 14:40,8.8,5.03,73.61,18.36,29.2,0
03-10-2025 14:45,9.25,5.19,72.18,17.5,27.83,0
03-10-2025 14:50,8.6,4.85,71.75,17.62,27.12,0
03-10-2025 14:55,9.25,4.91,71.55,17.91,27.55,0
03-10-2025 15:00,8.43,4.88,70.76,17.53,26.72,0
03-10-2025 15:05,8.67,4.91,70.78,17.51,26.78,0
03-10-2025 15:10,8.76,4.78,70.07,17.32,26.89,0
03-10-2025 15:15,9.03,4.99,70.8,17.59,27.33,0
03-10-2025 15:20,8.38,4.88,69.97,16.96,26.03,0
03-10-2025 15:25,8.94,5.01,71.15,17.75,27.96,0
03-10-2025 15:30,8.07,5.06,71.38,17.16,26.74,0
03-10-2025 15:35,8.93,4.97,70.77,17.71,27.12,0
03-10-2025 15:40,8.82,4.85,70.53,17.61,27.19,0
03-10-2025 15:45,8.47,4.99,70.61,17.37,27.1,0
03-10-2025 15:50,8.39,4.8,71.91,17.17,26.42,0
03-10-2025 15:55,8.78,4.88,71.93,17.58,26.53,0
03-10-2025 16:00,8.72,4.73,71.72,17.52,26.92,0
03-10-2025 16:05,8.95,4.78,70.15,17.28,26.07,0
03-10-2025 16:10,8.92,4.77,71.21,17.42,26.36,0
03-10-2025 16:15,8.57,4.81,70.23,17.7,26.51,0
03-10-2025 16:20,7.88,4.88,70.32,17.35,26.15,0
03-10-2025 16:25,9.04,4.91,70.29,17.68,26.63,0
03-10-2025 16:30,8.06,4.77,69.19,16.78,24.82,0
03-10-2025 16:35,8.31,4.94,71.92,17.26,26.24,0
03-10-2025 16:40,8.4,4.82,70.51,16.9,25.44,0
03-10-2025 16:45,8.46,4.97,69.65,16.75,24.94,0
03-10-2025 16:50,8.78,4.88,68.88,17.03,25.76,0
03-10-2025 16:55,8.39,5.06,70.85,17.18,25.78,0
